DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2001,11.1,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2002,10.5,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2003,10.3,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2004,8.1,b
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2005,9.1,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2006,10.6,b
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2007,9.7,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2008,10.8,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2009,8.4,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2010,8.2,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2011,8.1,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2012,7.1,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2013,6.5,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2014,7.0,b
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2015,6.4,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2016,5.7,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2017,5.3,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2018,6.5,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2019,5.7,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2020,5.8,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT3,2021,5.8,b
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2000,10.9,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2001,8.7,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2002,8.8,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2003,9.5,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2004,7.5,bu
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2005,8.8,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2006,10.1,b
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2007,9.1,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2008,12.6,
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2009,8.5,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2010,8.7,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2011,8.6,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2012,5.4,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2013,7.0,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2014,7.3,bu
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2015,6.1,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2016,5.1,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2017,7.2,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2018,7.7,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2019,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2020,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT31,2021,6.3,bu
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2000,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2001,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2002,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2003,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2004,,bu
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2005,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2006,,bu
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2007,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2008,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2009,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2010,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2011,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2012,,u
ESTAT:EDAT_LFSE_16(1.0),27/09/22 23:00:00,A,PC,F,Y18-24,AT32,2013,,u
